"","YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","HFLAG","ASECWTH","HHINTYPE","CPI99","REGION","STATEFIP","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","HHINCOME","HOUSRET","PROPTAX","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","LUNCHSUB","FRELUNCH","STAMPVAL","FAMINC","UNITSSTR","PHONE","ASECOVERH","HRHHID","HRHHID2","HSEQ","INTTYPE","PERNUM","WTFINL","CPSIDP","ASECWT","RELATE","AGE","SEX","RACE","EMPSTAT","LABFORCE","CLASSWKR","ABSENT","WKSTAT","EDUC","SCHLCOLL","DIFFANY","FTOTVAL","INCTOT"
"541",2013,56208,3,NA,20130201520700,1,NA,2671.04,1,0.726,31,12,2,3590,0,27260,0,18100,0,0,1,1,1,0,1,0,0,99,0,99,0,100,12,3,0,934042927179370,91001,56042,NA,2,NA,20130201520702,2311,1115,24,1,100,10,2,21,0,11,73,5,1,18000,18000
"542",2013,58444,3,NA,20120101464100,1,NA,3666.03,1,0.726,31,12,2,4901,12009,37340,0,14500,0,0,1,1,1,0,1,0,0,1,2,0,0,710,7,3,0,194962402068249,90001,58395,NA,1,NA,20120101464101,3666.03,101,18,2,200,10,2,21,0,11,81,5,1,0,0
"543",2013,59698,3,NA,0,1,NA,2807.21,1,0.726,31,12,2,8280,12103,45300,1,46200,3159,1200,0,0,1,0,1,0,0,99,0,99,0,820,11,3,1,289250717140941,91001,59700,NA,2,NA,0,2233.13,501,38,2,200,10,2,28,0,11,111,5,1,46200,45000
"544",2013,62047,3,NA,20130106020900,1,NA,1738.89,1,0.726,32,47,3,4920,0,32820,0,100080,592,917,0,0,1,0,1,0,0,1,2,0,0,843,11,3,0,769510267070964,91001,61924,NA,4,NA,20130106020903,1601.6,301,4,2,100,0,0,0,0,99,1,0,0,100080,999999999
"545",2013,62404,3,NA,0,1,NA,2714.37,1,0.726,32,47,2,5361,0,34980,0,8695,0,0,1,1,1,0,2,1,6,0,0,98,2202,500,12,3,1,799070993080954,90001,62325,NA,2,NA,0,1188.41,301,2,2,100,0,0,0,0,99,1,0,0,8695,999999999
"546",2013,62674,3,NA,20130100055000,1,NA,2961.85,1,0.726,32,1,1,9998,0,99998,0,100369,7898,2722,0,0,1,0,1,0,0,99,0,99,0,730,11,3,0,410625056909661,91001,62676,NA,1,NA,20130100055001,2961.85,101,77,1,100,36,1,0,1,99,111,0,1,100369,100364
"547",2013,63125,3,NA,20130100035700,1,NA,2535.03,1,0.726,32,1,3,1001,1117,13820,0,46002,4936,0,0,0,1,0,1,0,0,99,0,99,0,842,11,3,0,706903920999431,91001,62998,NA,1,NA,20130100035701,2535.03,101,48,1,100,10,2,21,0,11,111,5,1,46002,46002
"548",2013,63301,3,NA,20120100038200,1,NA,1814.24,1,0.726,32,1,3,3440,0,26620,0,68340,-394,480,0,0,1,0,1,0,0,99,0,99,0,820,11,3,0,902601390999991,90001,63256,NA,3,NA,20120100038203,1974.15,301,1,2,100,0,0,0,0,99,1,0,0,68340,999999999
"549",2013,64770,3,NA,20121200331700,1,NA,2779.91,1,0.726,33,5,1,9998,0,99998,0,21600,0,0,1,1,1,0,1,0,0,99,0,99,0,730,11,3,0,25960150699098,90003,64772,NA,2,NA,20121200331703,2770.56,301,0,1,100,0,0,0,0,99,1,0,0,0,999999999
"550",2013,67536,3,NA,0,1,NA,1163.2,1,0.726,33,40,2,5880,0,36420,0,307600,908,1713,0,0,1,0,1,0,0,99,0,99,0,843,11,3,1,10945375340034,91001,67515,NA,1,NA,0,1163.2,101,34,2,100,10,2,21,0,11,111,5,1,117200,117200
"551",2013,67705,3,NA,20120205202300,1,NA,1223.69,1,0.726,33,40,2,8560,0,46140,0,51000,0,0,1,1,1,0,1,0,0,3,1,3,0,500,11,3,0,83254300976798,90001,67707,NA,2,NA,20120205202303,1029.19,301,17,1,200,10,2,21,0,41,50,1,1,50000,25000
"552",2013,68583,3,NA,20130206369900,1,NA,1854.51,1,0.726,33,48,1,9998,0,99998,0,104000,1027,557,0,0,1,0,1,0,0,2,2,0,0,841,11,3,0,55794780694393,91001,72683,NA,2,NA,20130206369902,1854.51,201,31,1,100,10,2,21,0,11,73,5,1,104000,80000
"553",2013,69036,3,NA,0,1,NA,1550.89,1,0.726,33,48,2,641,0,12420,0,39000,0,0,1,1,1,0,2,3,12,1,1,1,6000,300,11,3,1,175499029805984,89002,68492,NA,4,NA,0,1885.02,301,30,1,100,10,2,21,0,11,71,5,1,12000,12000
"554",2013,70459,3,NA,20111206244900,1,NA,4032.37,1,0.726,33,48,3,1922,48439,19100,0,204000,5331,2800,0,0,1,0,1,0,0,99,0,99,0,843,11,3,0,408239910369402,90001,70053,NA,1,NA,20111206244901,4032.37,101,66,2,100,36,1,0,1,99,73,0,1,204000,27500
"555",2013,70491,3,NA,20120106259400,1,NA,3171.28,1,0.726,33,48,3,1922,48439,19100,0,21442,0,0,1,1,1,0,1,0,0,99,0,99,0,710,11,3,0,492952708000834,90001,70085,NA,2,NA,20120106259402,3171.28,201,35,2,100,34,1,0,1,99,92,5,1,21442,11279
"556",2013,71889,3,NA,20130306094800,1,NA,3448.85,1,0.726,33,48,2,3362,0,26420,1,48376,0,0,1,1,1,0,1,0,0,99,0,99,0,100,12,3,0,18354880933090,91001,71544,NA,1,NA,20130306094801,3448.85,101,38,1,100,34,1,0,1,99,92,5,1,40000,40000
"557",2013,72455,3,NA,20130206253700,1,NA,1760.79,1,0.726,33,48,3,3811,0,28660,0,162000,5134,2463,0,0,1,0,1,0,0,3,2,0,0,830,11,3,0,52764780694698,91001,72205,NA,2,NA,20130206253702,1760.79,201,37,1,100,10,2,21,0,11,73,5,1,162000,52000
"558",2013,72554,3,NA,0,1,NA,1959.5,1,0.726,33,48,4,4421,48183,30980,0,104850,3357,432,0,0,1,0,1,0,0,0,0,98,0,841,11,3,1,604068936439630,89001,72304,NA,6,NA,0,1766.72,1260,7,2,100,0,0,0,0,99,1,0,0,12800,999999999
"559",2013,73888,3,NA,20111203785900,1,NA,670.2,1,0.726,41,30,1,9998,0,99998,0,73511,3554,1300,0,0,1,0,1,0,0,99,0,99,0,100,11,3,0,1906693895770,90001,73995,NA,2,NA,20111203785902,670.2,201,59,1,100,10,2,14,0,11,81,0,1,73511,28706
"560",2013,73910,3,NA,20120303805900,1,NA,663.68,1,0.726,41,30,1,9998,0,99998,0,36936,4739,2000,0,0,1,0,1,0,0,99,0,99,0,470,7,3,0,180040840060307,90001,74017,NA,1,NA,20120303805901,663.68,101,64,2,100,10,2,21,0,41,123,0,1,36936,36936
"561",2013,75016,3,NA,0,1,NA,595.08,1,0.726,41,16,1,9998,0,99998,0,59006,1974,1950,0,0,1,0,1,0,0,0,0,98,0,730,11,3,1,699450364900951,90001,75470,NA,5,NA,0,516.46,301,10,2,100,0,0,0,0,99,1,0,0,59006,999999999
"562",2013,76675,3,NA,0,1,NA,185.67,1,0.726,41,56,1,9998,0,99998,0,91002,2172,1300,0,0,1,0,1,0,0,0,0,98,0,841,1,3,1,665496023959491,91001,76677,NA,3,NA,0,120.25,301,11,2,100,0,0,0,0,99,1,0,0,91002,999999999
"563",2013,77109,3,NA,20120300995300,1,NA,902.07,1,0.726,41,8,4,2082,8013,14500,0,17175,0,0,2,0,1,0,2,4,12,3,1,3,5400,600,7,3,0,96934007013849,90001,76827,NA,1,NA,20120300995301,902.07,101,31,2,100,10,2,21,0,11,73,5,1,17175,17175
"564",2013,77265,3,NA,20120200908500,1,NA,2067.38,1,0.726,41,8,2,1720,0,17820,0,90700,0,0,1,1,1,0,2,2,12,99,0,99,4200,830,11,3,0,170989095803949,90001,76983,NA,4,NA,20120200908504,1949.83,701,23,1,100,22,2,0,1,50,81,5,1,90700,1
"565",2013,77536,3,NA,20130200975800,1,NA,1752.67,1,0.726,41,8,3,2083,0,19740,0,45630,0,0,1,1,1,0,1,0,0,99,0,99,0,730,12,3,0,768029470177004,91001,77254,NA,3,NA,20130200975803,2026.59,501,64,2,100,36,1,0,1,99,81,0,1,45630,15599
"566",2013,77592,3,NA,0,1,NA,890.45,1,0.726,41,8,3,2083,0,19740,0,33000,0,0,1,1,1,0,1,0,0,1,1,1,0,720,7,3,1,828019480577003,89001,77310,NA,2,NA,0,890.45,201,50,2,100,34,1,0,1,99,73,5,1,33000,0
"567",2013,77621,3,NA,0,1,NA,740.6,1,0.726,41,8,3,2083,0,19740,0,104570,1382,1569,0,0,1,0,1,0,0,99,0,99,0,841,11,3,1,958409550479007,90001,77339,NA,3,NA,0,740.6,1114,41,1,200,10,2,21,0,11,111,5,1,60100,60100
"568",2013,80460,3,NA,20130100259300,1,NA,1553.61,1,0.726,41,4,3,6201,4013,38060,0,146180,-1894,1700,0,0,1,0,1,0,0,1,2,0,0,842,11,3,0,661004560400259,91001,80400,NA,2,NA,20130100259302,1553.61,201,38,2,100,10,2,21,0,12,111,5,1,146180,80132
"569",2013,81595,3,NA,20120106429300,1,NA,1495.56,1,0.726,41,49,3,7162,0,36260,0,44570,12636,4300,0,0,1,0,1,0,0,99,0,99,0,830,11,3,0,69354290980895,90001,81459,NA,2,NA,20120106429302,1495.56,201,64,1,100,36,1,0,1,99,73,0,1,44570,25270
"570",2013,82750,3,NA,20120303992100,1,NA,1219.12,1,0.726,41,32,2,4130,32003,29820,2,37000,0,0,1,1,1,0,1,0,0,99,0,99,0,210,12,3,0,210940390160043,90001,82743,NA,1,NA,20120303992101,1219.12,101,52,2,100,10,2,27,0,12,81,5,1,37000,37000
"571",2013,83517,3,NA,0,1,NA,694.08,1,0.726,41,32,2,4130,32003,29820,1,36111,11847,900,0,0,1,0,1,0,0,99,0,99,0,730,7,3,1,402969210677309,92001,83510,NA,1,NA,0,694.08,101,54,2,100,21,2,21,2,50,111,5,1,36111,36111
"572",2013,83925,3,NA,20121206896100,1,NA,1551.61,1,0.726,42,53,4,9999,0,99998,0,71553,-1421,2176,0,0,1,0,1,0,0,0,0,98,0,820,11,3,0,977073921559550,91001,84038,NA,1,NA,20121206896101,1551.61,101,33,2,100,34,1,0,1,99,81,5,1,71553,1233
"573",2013,84857,3,NA,0,1,NA,1848.43,1,0.726,42,53,3,7601,53033,42660,0,144200,13986,9333,0,0,1,0,1,0,0,1,2,0,0,842,11,3,1,840138004558800,89001,84807,NA,1,NA,0,1848.43,101,46,2,100,10,2,21,0,11,111,5,1,144200,144200
"574",2013,85891,3,NA,0,1,NA,1538.04,1,0.726,42,41,4,900,41017,13460,0,15000,0,0,1,1,1,0,1,0,0,99,0,99,0,500,5,3,1,30112012144100,91001,85725,NA,1,NA,0,1538.04,101,23,1,802,10,2,21,0,22,92,5,2,15000,15000
"575",2013,88838,3,NA,0,1,NA,1286.79,1,0.726,42,6,3,4483,6037,31100,0,70985,13229,4300,0,0,1,0,1,0,0,99,0,99,0,841,11,3,1,560763598502477,91001,88719,NA,3,NA,0,1278.05,701,49,2,100,10,2,28,0,11,73,5,1,70985,35000
"576",2013,89322,3,NA,0,1,NA,1545.75,1,0.726,42,6,3,4483,6037,31100,0,43880,15795,2600,0,0,1,0,1,0,0,1,2,0,0,842,11,3,1,156240940620003,89001,89203,NA,2,NA,0,1545.75,201,50,1,651,10,2,13,0,11,123,5,1,43880,10000
"577",2013,89350,3,NA,0,1,NA,1398.48,1,0.726,42,6,3,4483,6037,31100,0,64946,1224,1000,0,0,1,0,1,0,0,3,2,0,0,841,11,3,1,356487340769005,89001,89231,NA,2,NA,0,1398.48,201,45,1,651,10,2,21,0,11,111,5,1,64946,64946
"578",2013,89927,3,NA,20121200395900,1,NA,1367.25,1,0.726,42,6,2,4483,6059,31100,1,163400,197,7200,0,0,1,0,1,0,0,0,0,98,0,841,11,3,0,60901095908091,91001,89808,NA,4,NA,20121200395905,1369.25,1115,47,2,100,10,2,21,0,11,111,5,1,45000,45000
"579",2013,90887,3,NA,20120200773000,1,NA,1518.28,1,0.726,42,6,3,6780,6065,40140,0,164400,17405,7480,0,0,1,0,1,0,0,0,0,98,0,843,11,3,0,737096809600623,90001,90832,NA,3,NA,20120200773004,1591.22,301,12,1,100,0,0,0,0,99,1,0,0,164400,999999999
"580",2013,92131,3,NA,0,1,NA,1559.55,1,0.726,42,6,2,6921,6067,40900,1,21050,0,0,1,1,1,0,1,0,0,99,0,99,0,470,11,3,1,100609908777685,92001,92076,NA,1,NA,0,1559.55,101,50,1,100,21,2,21,2,50,10,5,1,21050,21050
"581",2013,93958,3,NA,20130200583100,1,NA,1848.84,1,0.726,42,6,2,7365,6081,41860,0,182776,17405,27000,0,0,1,0,1,0,0,0,0,98,0,843,11,3,0,938096983079120,91001,93903,NA,4,NA,20130200583103,1905.13,301,2,2,803,0,0,0,0,99,1,0,0,182776,999999999
"582",2013,94076,3,NA,0,1,NA,1367.89,1,0.726,42,6,4,7401,0,41940,0,58017,1777,4000,0,0,1,0,1,0,0,1,2,0,0,300,11,3,1,699520831120950,90001,94021,NA,2,NA,0,1236.96,501,42,2,100,10,2,21,0,22,73,5,1,58017,28017
"583",2013,95170,3,NA,20120200126500,1,NA,217.24,1,0.726,42,2,1,9998,0,99998,0,102100,0,0,1,1,1,0,1,0,0,1,2,0,0,841,12,3,0,932999630746005,90001,95172,NA,1,NA,20120200126501,217.24,101,34,2,300,10,2,28,0,11,81,5,1,102100,28000
"584",2013,96608,3,NA,20130101985700,1,NA,688.44,1,0.726,42,15,1,9998,15001,99998,0,8424,2369,1000,0,0,1,0,2,2,12,99,0,99,5400,300,11,1,0,75045147160710,91001,96610,NA,1,NA,20130101985701,688.44,101,60,2,100,36,1,0,1,99,81,0,2,8424,8424
"585",2013,97594,3,NA,20130301916400,1,NA,254.22,1,0.726,42,15,2,3320,15003,26180,0,189093,1974,4133,0,0,1,0,1,0,0,1,2,0,0,843,11,3,0,108008291205965,91001,97329,NA,2,NA,20130301916402,254.22,201,43,2,651,10,2,21,0,11,111,5,1,189093,77153
"586",2013,97934,3,NA,0,1,NA,351.43,1,0.726,42,15,2,3320,15003,26180,0,24000,0,0,1,1,1,0,1,0,0,99,0,99,0,210,7,3,1,20355074318319,89001,97669,NA,1,NA,0,351.43,101,54,1,652,21,2,21,2,50,81,5,1,24000,24000
"587",2013,98081,3,NA,0,1,NA,358.48,1,0.726,42,15,3,3320,15003,26180,0,174896,-1776,1400,0,0,1,0,1,0,0,99,0,99,0,740,11,3,1,451190259500333,90001,97816,NA,7,NA,0,534.35,1001,35,1,651,10,2,21,0,11,73,5,1,174896,20090
"588",2014,2356,3,NA,0,1,0,230.8,1,0.715,11,33,2,1124,0,71650,0,13200,0,0,1,1,1,0,2,3,12,99,0,99,6600,300,12,1,1,50783235743490,91003,3680,NA,1,NA,0,230.8,101,27,2,100,34,1,0,1,99,73,5,1,13200,13200
"589",2014,7276,3,NA,20130104749900,1,0,3048.48,1,0.715,12,36,1,9998,0,99998,0,63000,4012,96,0,0,1,0,1,0,0,99,0,99,0,820,11,3,0,863977046909294,91001,14025,NA,2,NA,20130104749902,3048.48,201,29,2,100,10,2,21,0,12,73,5,1,63000,10000
"590",2014,7425,3,NA,20140204724600,1,0,2440.38,1,0.715,12,36,3,160,0,10580,0,89800,17405,6500,0,0,1,0,1,0,0,1,2,0,0,842,11,3,0,900965098833919,93001,10675,NA,3,NA,20140204724603,2517.06,301,9,1,100,0,0,0,0,99,1,0,0,89800,999999999
"591",2014,7927,3,NA,0,1,0,1196.01,1,0.715,12,36,2,5606,36005,35620,0,66838,0,0,1,1,1,0,2,3,12,1,1,1,4200,720,5,3,1,47066438301391,2011,11540,NA,2,NA,0,1401.76,301,6,1,100,0,0,0,0,99,1,0,0,14837,999999999
"592",2014,8952,3,NA,20140104586300,1,0,1947.74,1,0.715,12,36,2,5606,36081,35620,0,37000,0,0,1,1,1,0,1,0,0,99,0,99,0,820,12,1,0,639740494710923,93001,13033,NA,2,NA,20140104586302,1947.74,201,41,2,100,34,1,0,1,99,81,5,1,37000,12000
"593",2014,9245,3,NA,0,1,0,2607.14,1,0.715,12,36,2,5606,36085,35620,0,63000,0,0,1,1,1,0,1,0,0,99,0,99,0,740,12,3,1,689850995490943,91002,13437,NA,2,NA,0,2607.14,1114,63,2,100,10,2,21,0,11,60,0,1,40000,40000
"594",2014,9356,3,NA,20121204625900,1,0,5070.57,1,0.715,12,36,3,5606,36103,35620,0,51393,10031,7000,0,0,1,0,1,0,0,99,0,99,0,820,11,3,0,63771085908192,91001,13601,NA,2,NA,20121204625902,5070.57,201,66,2,100,36,1,0,1,99,73,0,1,51393,18664
"595",2014,9441,3,NA,0,1,0,1963.24,1,0.715,12,36,3,5606,36103,35620,0,147186,7523,8000,0,0,1,0,1,0,0,99,0,99,0,841,11,3,1,735609983979293,92001,13712,NA,1,NA,0,1963.24,101,58,2,100,34,1,0,1,99,73,0,1,147186,8493
"596",2014,9458,3,NA,0,1,0,4136.05,1,0.715,12,36,3,5606,36103,35620,0,25200,5968,3100,0,0,1,0,1,0,0,3,2,0,0,740,11,3,1,830609958036792,92001,13746,NA,1,NA,0,4136.05,101,16,2,100,34,1,0,1,99,60,1,2,25200,0
"597",2014,9717,3,NA,0,1,0,3592.71,1,0.715,12,36,4,6461,36071,39100,0,341616,3009,1842,0,0,1,0,1,0,0,1,2,0,0,843,11,3,1,689080674370983,92001,14178,NA,4,NA,0,4536.82,301,20,2,100,34,1,0,1,99,81,5,1,341616,0
"598",2014,10207,3,NA,0,1,0,2550.36,1,0.715,12,34,3,5606,34003,35620,0,76444,5216,2400,0,0,1,0,1,0,0,1,2,0,0,720,11,3,1,640640094334149,91001,14905,NA,4,NA,0,2017.05,701,14,1,100,0,0,0,0,99,1,0,0,8400,999999999
"599",2014,11002,3,NA,20130204379700,1,0,3311.06,1,0.715,12,34,3,5606,0,35620,0,43300,0,0,1,1,1,0,1,0,0,3,1,3,0,740,5,3,0,938054789379540,91001,16050,NA,4,NA,20130204379702,4336.75,301,6,1,100,0,0,0,0,99,1,0,0,20800,999999999
"600",2014,11228,3,NA,20121204309300,1,0,2268.99,1,0.715,12,34,3,6161,0,37980,0,120085,14043,4800,0,0,1,0,1,0,0,4,2,0,0,820,11,2,0,392945502026418,91001,16383,NA,6,NA,20121204309310,2028.81,901,13,1,100,0,0,0,0,99,1,0,0,9000,999999999
"601",2014,13099,3,NA,0,1,0,3654.13,1,0.715,12,42,4,6680,42011,39740,0,141529,752,6000,0,0,1,0,1,0,0,2,2,0,0,740,11,3,1,405041307026211,92001,18992,NA,6,NA,0,3001.95,501,68,2,651,36,1,0,1,99,20,0,2,141529,0
"602",2014,13271,3,NA,20130105206700,1,0,6307.88,1,0.715,21,39,1,9998,0,99998,0,55010,0,0,1,1,1,0,1,0,0,99,0,99,0,500,11,3,0,849689460656304,91001,19343,NA,3,NA,20130105206703,4725.6,301,0,1,100,0,0,0,0,99,1,0,0,55010,999999999
"603",2014,13393,3,NA,20131205233500,1,0,4566.17,1,0.715,21,39,1,9998,0,99998,0,404484,1643,1600,0,0,1,0,1,0,0,99,0,99,0,843,11,3,0,999810066300613,93001,19771,NA,2,NA,20131205233502,4566.17,201,59,1,100,10,2,21,0,11,124,0,1,404484,232169
"604",2014,13885,3,NA,20140305170800,1,0,4081.4,1,0.715,21,39,3,1641,0,17140,0,20000,0,0,1,1,1,0,2,1,12,3,1,3,5520,710,12,3,0,914079599349940,93001,19908,NA,5,NA,20140305170802,3747.85,301,2,2,200,0,0,0,0,99,1,0,0,20000,999999999
"605",2014,14768,3,NA,20130305104200,1,0,5264.9,1,0.715,21,39,3,2002,0,19380,0,72346,12538,1800,0,0,1,0,1,0,0,99,0,99,0,841,11,3,0,293015038909597,91001,21179,NA,2,NA,20130305104202,5264.9,201,71,2,100,36,1,0,1,99,73,0,1,72346,13859
"606",2014,15449,3,NA,20130102337500,1,0,3253.85,1,0.715,21,18,3,2440,0,21780,0,36000,12538,2087,0,0,1,0,1,0,0,1,2,0,0,830,11,3,0,195946502061829,91001,22213,NA,2,NA,20130102337502,3253.85,201,46,1,100,10,2,21,0,11,73,5,1,36000,20000
"607",2014,16367,3,NA,20131202126900,1,0,2629.43,1,0.715,21,17,2,1605,0,16980,0,105000,0,0,1,1,1,0,1,0,0,1,2,0,0,842,6,3,0,320279093111838,93001,23649,NA,3,NA,20131202126903,2420.84,301,7,2,651,0,0,0,0,99,1,0,0,105000,999999999
"608",2014,17255,3,NA,20130202149100,1,0,4460.41,1,0.715,21,17,2,1605,0,16980,0,110838,12137,5000,0,0,1,0,1,0,0,99,0,99,0,841,11,3,0,917589470609102,91001,24920,NA,2,NA,20130202149102,4460.41,201,62,2,100,10,2,27,0,11,81,0,1,110838,45118
"609",2014,17360,3,NA,20131202167900,1,0,4421.6,1,0.715,21,17,3,1605,0,16980,0,108500,0,0,1,1,1,0,1,0,0,99,0,99,0,720,11,3,0,22871570997890,91002,25074,NA,1,NA,20131202167901,4421.6,101,24,1,100,10,2,13,0,11,73,5,1,40000,40000
"610",2014,18815,3,NA,0,1,0,2059.08,1,0.715,21,26,2,2161,26163,19820,1,75900,0,0,1,1,1,0,1,0,0,99,0,99,0,830,5,3,1,2957102890446,91001,27250,NA,2,NA,0,3455.12,1001,36,1,100,10,2,21,0,11,40,5,1,45900,14000
"611",2014,19018,3,NA,20140303322800,1,0,1174.87,1,0.715,21,26,3,3001,26081,24340,0,63000,2508,3500,0,0,1,0,1,0,0,2,1,2,0,830,11,3,0,50082460989996,93001,27556,NA,1,NA,20140303322801,1174.87,101,49,1,100,10,2,21,0,11,111,5,1,63000,56000
"612",2014,20385,3,NA,0,1,0,2361.35,1,0.715,21,55,2,5081,0,33340,1,31000,0,0,1,1,2,200,2,2,11,99,0,99,165,710,6,3,1,735075851589520,90002,29453,NA,2,NA,0,2492.33,301,2,1,200,0,0,0,0,99,1,0,0,31000,999999999
"613",2014,20534,3,NA,0,1,0,2386.18,1,0.715,21,55,4,462,55139,36780,0,30500,4413,1500,0,0,1,0,1,0,0,99,0,99,0,730,7,3,1,596998406012569,92001,29780,NA,2,NA,0,2386.18,201,26,1,100,10,2,21,0,11,73,5,1,30500,26000
"614",2014,20930,3,NA,20131203560200,1,0,1478.5,1,0.715,22,27,1,9998,0,99998,0,91292,752,2300,0,0,1,0,1,0,0,2,2,0,0,842,11,3,0,120700092216317,93001,30581,NA,2,NA,20131203560202,1478.5,201,34,2,100,10,2,28,0,11,123,5,1,91292,48646
"615",2014,21694,3,NA,0,1,0,1595.62,1,0.715,22,27,2,5121,0,33460,1,8550,0,0,2,0,2,310,2,1,12,99,0,99,2378,300,6,3,1,407904092891537,90002,31411,NA,2,NA,0,1851.63,301,23,1,200,10,2,21,0,11,81,5,1,8550,8500
"616",2014,21694,3,NA,0,1,0,1595.62,1,0.715,22,27,2,5121,0,33460,1,8550,0,0,2,0,2,310,2,1,12,99,0,99,2378,300,6,3,1,407904092891537,90002,31411,NA,1,NA,0,1595.62,101,51,2,200,21,2,21,1,50,81,5,2,8550,50
"617",2014,21696,3,NA,0,1,0,1121.92,1,0.715,22,27,2,5121,0,33460,0,125630,3661,3400,0,0,1,0,1,0,0,99,0,99,0,842,11,3,1,372741018907076,90002,31415,NA,1,NA,0,1121.92,101,36,2,100,10,2,21,0,11,123,5,1,70390,70390
"618",2014,21903,3,NA,0,1,0,1535.91,1,0.715,22,27,3,5121,0,33460,0,38310,0,0,1,1,1,0,1,0,0,2,1,2,0,720,1,3,1,292994001010749,91001,31721,NA,4,NA,0,1964.06,301,6,1,100,0,0,0,0,99,1,0,0,38310,999999999
"619",2014,22501,3,NA,0,1,0,984.19,1,0.715,22,19,1,9998,0,99998,0,82020,7523,1800,0,0,1,0,1,0,0,0,0,98,0,730,11,3,1,689174349900906,90001,33399,NA,1,NA,0,984.19,101,32,2,100,10,2,13,0,41,91,5,1,82020,15010
"620",2014,22841,3,NA,20140302420800,1,0,662.18,1,0.715,22,19,3,2120,19153,19780,0,118519,2508,3010,0,0,1,0,1,0,0,5,2,0,0,842,11,3,0,542170719900993,93001,32920,NA,2,NA,20140302420802,662.18,201,34,2,100,10,2,21,0,11,91,5,1,118519,38234
"621",2014,28385,3,NA,0,1,0,356.78,1,0.715,31,10,4,2190,10001,20100,0,45000,0,0,1,1,1,0,1,0,0,99,0,99,0,300,6,3,1,625020955144470,91001,41019,NA,4,NA,0,337.61,301,0,2,100,0,0,0,0,99,1,0,0,45000,999999999
"622",2014,28951,3,NA,0,1,0,381.49,1,0.715,31,10,4,6161,10003,37980,0,37549,-501,8000,0,0,1,0,1,0,0,99,0,99,0,710,11,3,1,941192969000458,91001,41861,NA,1,NA,0,381.49,101,59,1,651,32,1,21,1,99,111,0,1,37549,10521
"623",2014,29504,3,NA,0,1,0,1652.42,1,0.715,31,24,3,721,0,12580,0,118513,6596,2800,0,0,1,0,1,0,0,0,0,98,0,841,11,3,1,100949076127439,90001,42876,NA,3,NA,0,2142.2,301,17,2,100,34,1,0,1,99,60,1,2,118513,7
"624",2014,29838,3,NA,20130303014400,1,0,2856.19,1,0.715,31,24,2,721,0,12580,0,276361,0,0,1,1,1,0,1,0,0,99,0,99,0,843,11,3,0,795044816289720,91001,43388,NA,1,NA,20130303014405,2856.19,101,26,1,100,10,2,21,0,11,111,5,1,134416,134416
"625",2014,29899,3,NA,0,1,0,1564.25,1,0.715,31,24,2,721,0,12580,0,10000,0,0,1,1,1,0,2,2,12,1,1,1,4380,600,12,3,1,13270149400674,92001,43475,NA,2,NA,0,1956.68,301,12,1,651,0,0,0,0,99,1,0,0,10000,999999999
"626",2014,30692,3,NA,20140301340400,1,0,226.3,1,0.715,31,11,2,8840,11001,47900,0,30302,4832,611,0,0,1,0,1,0,0,99,0,99,0,830,11,3,0,109540572250941,93001,44839,NA,2,NA,20140301340402,249.08,301,62,2,200,36,1,0,1,99,92,0,1,30302,22800
"627",2014,31933,3,NA,20140306788300,1,0,1328.42,1,0.715,31,51,1,9998,0,99998,0,152701,3160,700,0,0,1,0,1,0,0,1,2,0,0,842,11,3,0,450106907084193,93001,46644,NA,2,NA,20140306788302,1328.42,201,48,2,100,10,2,21,0,41,73,5,1,152701,8008
"628",2014,32491,3,NA,20130306725400,1,0,3828.94,1,0.715,31,51,3,5721,0,47260,0,59000,8827,2500,0,0,1,0,1,0,0,99,0,99,0,830,11,3,0,515502088909596,91001,47398,NA,2,NA,20130306725402,3828.94,201,50,2,100,10,2,21,0,11,73,5,1,59000,24000
"629",2014,32730,3,NA,20140306692300,1,0,1721.4,1,0.715,31,51,2,5721,51810,47260,1,64776,15046,3098,0,0,1,0,1,0,0,99,0,99,0,841,11,3,0,590994309028159,93001,47735,NA,2,NA,20140306692302,1721.4,201,59,2,651,10,2,21,0,41,91,0,1,64776,10000
"630",2014,33499,3,NA,0,1,0,1213.38,1,0.715,31,54,1,9998,0,99998,0,47000,17405,3000,0,0,1,0,1,0,0,1,1,1,0,740,11,3,1,924889170399503,90001,48910,NA,3,NA,0,1571.06,301,11,1,200,0,0,0,0,99,1,0,0,47000,999999999
"631",2014,34967,3,NA,20130204854600,1,0,4916.21,1,0.715,31,37,3,3122,0,24660,0,40000,1956,1053,0,0,1,0,1,0,0,99,0,99,0,740,11,3,0,779000300530973,91001,50594,NA,1,NA,20130204854601,4916.21,101,25,1,100,21,2,13,1,50,73,5,1,40000,0
"632",2014,34968,3,NA,20130304829600,1,0,5541.26,1,0.715,31,37,3,3122,0,24660,0,41148,7021,1300,0,0,1,0,1,0,0,99,0,99,0,470,11,3,0,47443870981997,91001,50595,NA,1,NA,20130304829601,5541.26,101,66,2,100,10,2,21,0,22,73,0,1,41148,22140
