prodvec,modelvec,newmodv,model_year,id,firmid,market,hpwt,space,air,mpd,price,mpg,quantity,share,share_out,japan,euro
CDELDR,CDELDR,CDELDR75,75,1002,19,8,0.366898,1.792000,1.0000,0.973134,19.019939,1.000000,46.267,0.000598,0.877832,0,0
CVCHEV,CVCHEV,CVCHEV78,78,1004,19,8,0.309582,1.010600,0.0000,2.919403,5.773006,3.000000,247.088,0.003195,0.877832,0,0
CVNOVA,CVNOVA,CVNOVA76,76,1005,19,8,0.346675,1.438100,0.0000,1.751642,5.792945,1.800000,248.214,0.003210,0.877832,0,0
CVMONZ,CVMONZ,CVMONZ77,77,1007,19,8,0.334821,1.174800,0.0000,1.848955,5.570552,1.900000,158.127,0.002045,0.877832,0,0
CVMALI,CVMALI,CVMALI78,78,1010,19,8,0.316035,1.389600,0.0000,1.848955,6.562883,1.900000,374.124,0.004838,0.877832,0,0
CVCAMA,CVCAMA,CVCAMA75,75,1013,19,8,0.333333,1.485000,0.0000,1.751642,6.769939,1.800000,260.201,0.003365,0.877832,0,0
CVMNTC,CVMNTC,CVMNTC78,78,1015,19,8,0.345395,1.447200,0.0000,1.557015,7.338957,1.600000,355.058,0.004591,0.877832,0,0
CVCORV,CVCORV,CVCORV78,78,1023,19,8,0.543958,1.283400,0.0000,1.362388,14.792945,1.400000,42.247,0.000546,0.877832,0,0
CRLEBA,CRLEBA,CRLEBA78,78,1024,16,8,0.323529,1.531800,0.0000,1.654328,7.760736,1.700000,125.558,0.001624,0.877832,0,0
CRCORD,CRCORD,CRCORD78,78,1026,16,8,0.385572,1.684800,0.0000,1.362388,8.912577,1.400000,105.442,0.001364,0.877832,0,0
CRNEWP,CRNEWP,CRNEWP72,72,1027,16,8,0.426009,1.824000,0.0000,1.070448,9.030675,1.100000,67.892,0.000878,0.877832,0,0
DGOMNI,DGOMNI,DGOMNI78,78,1029,16,8,0.349650,1.105500,0.0000,2.432836,6.098160,2.500000,89.497,0.001157,0.877832,0,0
DGCOLT,DGCOLT,DGCOLT72,72,1030,16,8,0.379147,0.994300,0.0000,3.308657,6.377301,3.400000,44.066,0.000570,0.877832,0,0
DGASPE,DGASPE,DGASPE76,76,1033,16,8,0.314961,1.494800,0.0000,1.946269,5.998466,2.000000,157.308,0.002034,0.877832,0,0
DGMONA,DGMONA,DGMONA77,77,1036,16,8,0.302613,1.700400,0.0000,1.654328,6.662577,1.700000,37.594,0.000486,0.877832,0,0
DGCHLN,DGCHLN,DGCHLN78,78,1040,16,8,0.328542,1.214400,0.0000,2.822090,9.280675,2.900000,17.825,0.000231,0.877832,0,0
DGDIPL,DGDIPL,DGDIPL78,78,1041,16,8,0.317460,1.531800,0.0000,1.654328,7.955521,1.700000,60.656,0.000784,0.877832,0,0
FDFIES,FDFIES,FDFIES78,78,1043,18,8,0.391924,0.917600,0.0000,3.308657,6.351227,3.400000,76.145,0.000985,0.877832,0,0
FDPINT,FDPINT,FDPINT76,76,1044,18,8,0.379147,1.190000,0.0000,2.432836,4.814417,2.500000,167.88,0.002171,0.877832,0,0
FDFRMO,FDFRMO,FDFRMO78,78,1047,18,8,0.337165,1.377400,0.0000,2.238209,5.690184,2.300000,405.78,0.005247,0.877832,0,0
FDMUST,FDMUST,FDMUST74,74,1050,18,8,0.337423,1.242500,0.0000,2.238209,5.865031,2.300000,199.76,0.002583,0.877832,0,0
FDGRNA,FDGRNA,FDGRNA77,77,1053,18,8,0.310698,1.465200,0.0000,2.043582,6.733129,2.100000,219.026,0.002832,0.877832,0,0
FDLTDI,FDLTDI,FDLTDI78,78,1055,18,8,0.346074,1.738000,0.0000,1.459701,8.009202,1.500000,138.947,0.001797,0.877832,0,0
FDTHNB,FDTHNB,FDTHNB77,77,1057,18,8,0.342974,1.706400,0.0000,1.459701,8.432515,1.500000,304.43,0.003937,0.877832,0,0
LCVERS,LCVERS,LCVERS77,77,1058,18,8,0.353818,1.507500,1.0000,1.557015,19.216258,1.600000,15.747,0.000204,0.877832,0,0
LCCONT,LCCONT,LCCONT77,77,1059,18,8,0.356223,1.864000,1.0000,1.265075,15.944785,1.300000,97.009,0.001254,0.877832,0,0
LCMARK,LCMARK,LCMARK77,77,1060,18,8,0.363477,1.848000,1.0000,1.265075,18.892638,1.300000,75.731,0.000979,0.877832,0,0
MCBOBC,MCBOBC,MCBOBC76,76,1061,18,8,0.368355,1.190000,0.0000,2.432836,5.874233,2.500000,30.201,0.000391,0.877832,0,0
MCZEPH,MCZEPH,MCZEPH78,78,1064,18,8,0.336649,1.396800,0.0000,2.238209,5.924847,2.300000,120.781,0.001562,0.877832,0,0
MCMONA,MCMONA,MCMONA77,77,1068,18,8,0.312701,1.465200,0.0000,2.043582,6.835890,2.100000,78.824,0.001019,0.877832,0,0
MCCOUG,MCCOUG,MCCOUG77,77,1070,18,8,0.348233,1.738000,0.0000,1.459701,7.943252,1.500000,194.938,0.002521,0.877832,0,0
MCMARQ,MCMARQ,MCMARQ78,78,1071,18,8,0.335028,1.832000,0.0000,1.265075,9.124233,1.300000,136.719,0.001768,0.877832,0,0
ODSTRF,ODSTRF,ODSTRF78,78,1072,19,8,0.376884,1.188000,0.0000,1.557015,6.280675,1.600000,18.351,0.000237,0.877832,0,0
ODOMEG,ODOMEG,ODOMEG73,73,1075,19,8,0.334076,1.460000,0.0000,1.557015,6.279141,1.600000,42.86,0.000554,0.877832,0,0
ODCUTL,ODCUTL,ODCUTL75,75,1077,19,8,0.342020,1.418400,0.0000,1.557015,6.967791,1.600000,520.279,0.006728,0.877832,0,0
ODDELT,ODDELT,ODDELT77,77,1080,19,8,0.304436,1.678600,0.0000,1.654328,8.641104,1.700000,273.384,0.003535,0.877832,0,0
OD98,OD98,OD9878,78,1084,19,8,0.446781,1.701700,0.0000,1.459701,11.274540,1.500000,123.431,0.001596,0.877832,0,0
ODTORN,ODTORN,ODTORN78,78,1085,19,8,0.410900,1.824000,0.0000,1.265075,14.435583,1.300000,28.039,0.000363,0.877832,0,0
PLHORI,PLHORI,PLHORI78,78,1086,16,8,0.349650,1.105500,0.0000,2.238209,6.098160,2.300000,118.993,0.001539,0.877832,0,0
PLARRO,PLARRO,PLARRO76,76,1087,16,8,0.381609,1.075200,0.0000,2.822090,6.450920,2.900000,26.825,0.000347,0.877832,0,0
PLVOLA,PLVOLA,PLVOLA76,76,1089,16,8,0.314961,1.494800,0.0000,1.946269,5.980061,2.000000,210.125,0.002717,0.877832,0,0
PLSAPO,PLSAPO,PLSAPO78,78,1092,16,8,0.427699,1.232800,0.0000,2.822090,9.335890,2.900000,11.737,0.000152,0.877832,0,0
PLFURY,PLFURY,PLFURY77,77,1093,16,8,0.302613,1.700400,0.0000,1.751642,6.634969,1.800000,61.358,0.000793,0.877832,0,0
PTSUNB,PTSUNB,PTSUNB77,77,1096,19,8,0.319309,1.174800,0.0000,2.335522,5.506135,2.400000,90.438,0.001170,0.877832,0,0
PTPHOE,PTPHOE,PTPHOE77,77,1098,19,8,0.331335,1.509600,0.0000,1.557015,6.122699,1.600000,58.28,0.000754,0.877832,0,0
PTLEMA,PTLEMA,PTLEMA72,72,1101,19,8,0.344601,1.452700,0.0000,1.557015,6.920245,1.600000,125.02,0.001617,0.877832,0,0
OD98,OD98,OD9878,78,1102,19,8,0.315375,1.701700,0.0000,2.043582,12.478528,2.100000,123.431,0.001596,0.877832,0,0
PTLEMA,PTLEMA,PTLEMA78,78,1103,19,8,0.457702,1.452700,0.0000,1.654328,7.165644,1.700000,125.02,0.001617,0.877832,0,0
PTFIRB,PTFIRB,PTFIRB72,72,1105,19,8,0.322680,1.457800,0.0000,1.557015,7.044479,1.600000,188.212,0.002434,0.877832,0,0
PTGRNP,PTGRNP,PTGRNP78,78,1111,19,8,0.338600,1.474600,0.0000,1.557015,7.484663,1.600000,224.195,0.002899,0.877832,0,0
AD5000,AD5000,AD500078,78,1764,7,8,0.397991,1.330000,0.0000,1.459701,13.466258,1.500000,20.761,0.000268,0.877832,0,1
ADFOX,ADFOX,ADFOX75,75,1765,7,8,0.378641,1.089900,0.0000,2.238209,9.361963,2.300000,19.584,0.000253,0.877832,0,1
BW733I,BW733I,BW733I78,78,1767,8,8,0.465789,1.405800,1.0000,1.362388,32.768405,1.400000,1.632,0.000021,0.877832,0,1
DTB210,DTB210,DTB21077,77,1768,2,8,0.416884,0.994300,0.0000,3.503284,6.407975,3.600000,133.785,0.001730,0.877832,1,0
DT510,DT510,DT51078,78,1769,2,8,0.486295,1.071000,0.0000,2.432836,7.604294,2.500000,57.826,0.000748,0.877832,1,0
DTF10S,DTF10S,DTF10S77,77,1770,2,8,0.383142,0.948000,0.0000,2.724776,6.622699,2.800000,27.919,0.000361,0.877832,1,0
DTG810,DTG810,DTG81078,78,1771,2,8,0.604158,1.189500,0.0000,1.557015,11.131902,1.600000,21.351,0.000276,0.877832,1,0
FT128,FT128,FT12876,76,1772,17,8,0.321244,0.979600,0.0000,1.946269,5.667178,2.000000,13.798,0.000178,0.877832,0,1
FTBRAV,FTBRAV,FTBRAV78,78,1775,17,8,0.362105,1.124500,0.0000,1.654328,7.661043,1.700000,20.403,0.000264,0.877832,0,1
HDCIVI,HDCIVI,HDCIVI76,76,1777,3,8,0.322981,0.876000,0.0000,2.822090,4.992331,2.900000,154.035,0.001992,0.877832,1,0
HDACCO,HDACCO,HDACCO76,76,1780,3,8,0.348182,1.043200,0.0000,3.211343,7.820552,3.300000,120.841,0.001563,0.877832,1,0
MZGLC,MZGLC,MZGLC78,78,1781,4,8,0.269430,0.985600,0.0000,3.405970,4.823620,3.500000,52.877,0.000684,0.877832,1,0
MB230,MB230,MB23078,78,1783,9,8,0.201954,1.316000,0.0000,1.654328,23.021472,1.700000,0.593,0.000008,0.877832,0,1
MB240D,MB240D,MB240D74,74,1784,9,8,0.201299,1.337000,0.0000,2.530149,22.809816,2.600000,7.348,0.000095,0.877832,0,1
MB300D,MB300D,MB300D75,75,1785,9,8,0.227474,1.334800,0.0000,2.140896,29.325153,2.200000,10.694,0.000138,0.877832,0,1
MB280E,MB280E,MB280E77,77,1786,9,8,0.402349,1.356100,0.0000,1.362388,30.231595,1.400000,1.907,0.000025,0.877832,0,1
MB450S,MB450S,MB450S74,74,1787,9,8,0.458599,1.554000,1.0000,1.167761,44.703988,1.200000,5.579,0.000072,0.877832,0,1
PG504,PG504,PG50478,78,1789,14,8,0.291391,1.168200,0.0000,1.654328,11.487730,1.700000,7.267,0.000094,0.877832,0,1
PS924C,PS924C,PS924C78,78,1791,12,8,0.405290,1.139000,0.0000,1.946269,18.397239,2.000000,10.433,0.000135,0.877832,0,1
PST911,PST911,PST91178,78,1792,12,8,0.742981,1.098500,0.0000,1.459701,31.863497,1.500000,4.484,0.000058,0.877832,0,1
PS928C,PS928C,PS928C78,78,1793,12,8,0.696565,1.321300,0.0000,1.167761,43.711656,1.200000,1.535,0.000020,0.877832,0,1
SA99L,SA99L,SA99L78,78,1794,11,8,0.425101,1.159100,0.0000,2.140896,9.199387,2.200000,8.043,0.000104,0.877832,0,1
SBDL,SBDL,SBDL74,74,1796,5,8,0.317848,0.979600,0.0000,3.016716,5.949387,3.100000,10.429,0.000135,0.877832,1,0
TYCORO,TYCORO,TYCORO78,78,1798,1,8,0.341686,1.039500,0.0000,2.724776,6.239264,2.800000,212.757,0.002751,0.877832,1,0
TYCORO,TYCORO,TYCORO78,78,1800,1,8,0.352250,1.107200,0.0000,1.946269,7.529141,2.000000,34.823,0.000450,0.877832,1,0
TYCELI,TYCELI,TYCELI71,71,1801,1,8,0.400000,1.113600,0.0000,1.946269,8.065951,2.000000,167.366,0.002164,0.877832,1,0
TYCRES,TYCRES,TYCRES78,78,1802,1,8,0.401040,1.239500,1.0000,1.946269,11.332822,2.000000,12.484,0.000161,0.877832,1,0
VWRABB,VWRABB,VWRABB78,78,1803,7,8,0.363171,0.998400,0.0000,2.530149,7.421779,2.600000,126.343,0.001634,0.877832,0,1
VWDASH,VWDASH,VWDASH74,74,1805,7,8,0.364486,1.089900,0.0000,2.238209,9.317485,2.300000,28.739,0.000372,0.877832,0,1
VWSCRO,VWSCRO,VWSCRO78,78,1807,7,8,0.376059,0.998400,0.0000,2.432836,9.348160,2.500000,28.137,0.000364,0.877832,0,1
VWBEET,VWBEET,VWBEET74,74,1808,7,8,0.223409,0.976000,0.0000,2.043582,8.734663,2.100000,9.932,0.000128,0.877832,0,1
VV244,VV244,VV24475,75,1809,6,8,0.343750,1.293100,0.0000,1.848955,10.958589,1.900000,13.612,0.000176,0.877832,0,1
VVGL,VVGL,VVGL78,78,1810,6,8,0.385965,1.293100,1.0000,1.459701,15.713190,1.500000,8.621,0.000111,0.877832,0,1
RNLECA,RNLECA,RNLECA77,77,1811,24,8,0.337648,0.852000,0.0000,2.530149,5.495399,2.600000,14.403,0.000186,0.877832,0,1
AMSPIR,AMSPIR,AMSPIR79,79,1113,15,9,0.321414,1.202400,0.0000,1.768771,5.307163,2.200000,54.356,0.000673,0.895517,0,0
AMCONC,AMCONC,AMCONC78,78,1117,15,9,0.306227,1.339200,0.0000,1.447176,6.183196,1.800000,85.432,0.001058,0.895517,0,0
AMPACE,AMPACE,AMPACE79,79,1120,15,9,0.319183,1.332100,0.0000,1.366777,6.940771,1.700000,8.168,0.000101,0.895517,0,0
BKSKYH,BKSKYH,BKSKYH75,75,1124,19,9,0.385463,1.188000,0.0000,1.286379,6.280992,1.600000,18.768,0.000232,0.895517,0,0
BKSKYL,BKSKYL,BKSKYL79,79,1126,19,9,0.396704,1.467300,0.0000,1.286379,6.202479,1.600000,115,0.001424,0.895517,0,0
BKCNTS,BKCNTS,BKCNTS78,78,1127,19,9,0.343924,1.430800,0.0000,1.447176,6.915978,1.800000,62.21,0.000770,0.895517,0,0
BKREGA,BKREGA,BKREGA79,79,1130,19,9,0.346649,1.460000,0.0000,1.447176,7.447658,1.800000,249.379,0.003087,0.895517,0,0
BKLSAB,BKLSAB,BKLSAB76,76,1132,19,9,0.332466,1.708200,0.0000,1.447176,8.415978,1.800000,129.554,0.001604,0.895517,0,0
BKELCT,BKELCT,BKELCT77,77,1135,19,9,0.404594,1.817400,0.0000,1.205980,12.228650,1.500000,88.195,0.001092,0.895517,0,0
BKRIVE,BKRIVE,BKRIVE77,77,1136,19,9,0.412344,1.469700,0.0000,1.286379,14.716253,1.600000,51.402,0.000636,0.895517,0,0
CDSEVI,CDSEVI,CDSEVI76,76,1137,19,9,0.406699,1.468800,1.0000,1.125581,22.347107,1.400000,45.317,0.000561,0.895517,0,0
CDELDR,CDELDR,CDELDR79,79,1141,19,9,0.448312,1.468800,1.0000,1.125581,20.203857,1.400000,62.553,0.000774,0.895517,0,0
CVCHEV,CVCHEV,CVCHEV79,79,1145,19,9,0.340301,1.010600,0.0000,2.331561,5.608815,2.900000,375.724,0.004651,0.895517,0,0
CVNOVA,CVNOVA,CVNOVA76,76,1146,19,9,0.361749,1.438100,0.0000,1.527575,5.585399,1.900000,308.437,0.003818,0.895517,0,0
CVMONZ,CVMONZ,CVMONZ77,77,1148,19,9,0.349243,1.188000,0.0000,1.929568,5.303030,2.400000,141.564,0.001753,0.895517,0,0
CVMALI,CVMALI,CVMALI78,78,1151,19,9,0.314592,1.389600,0.0000,1.768771,6.769972,2.200000,344.233,0.004262,0.895517,0,0
CVCAMA,CVCAMA,CVCAMA75,75,1154,19,9,0.347958,1.485000,0.0000,1.447176,7.111570,1.800000,204.742,0.002535,0.895517,0,0
CVMNTC,CVMNTC,CVMNTC79,79,1156,19,9,0.309312,1.447200,0.0000,1.768771,7.345730,2.200000,265.877,0.003292,0.895517,0,0
CVCORV,CVCORV,CVCORV78,78,1163,19,9,0.578292,1.283400,0.0000,1.045183,16.960055,1.300000,38.631,0.000478,0.895517,0,0
CRLEBA,CRLEBA,CRLEBA78,78,1164,16,9,0.300300,1.511100,0.0000,1.447176,7.546832,1.800000,99.588,0.001233,0.895517,0,0
CRCORD,CRCORD,CRCORD79,79,1166,16,9,0.366848,1.684800,0.0000,1.286379,8.728650,1.600000,61.801,0.000765,0.895517,0,0
CRNEWP,CRNEWP,CRNEWP79,79,1167,16,9,0.311615,1.723800,0.0000,1.366777,8.822314,1.700000,87.451,0.001083,0.895517,0,0
DGOMNI,DGOMNI,DGOMNI78,78,1170,16,9,0.327869,1.105500,0.0000,2.009967,6.155647,2.500000,124.378,0.001540,0.895517,0,0
DGCOLT,DGCOLT,DGCOLT72,72,1171,16,9,0.396040,0.994300,0.0000,2.653156,6.184573,3.300000,62.705,0.000776,0.895517,0,0
DGASPE,DGASPE,DGASPE76,76,1174,16,9,0.321027,1.474600,0.0000,1.447176,6.220386,1.800000,117.777,0.001458,0.895517,0,0
DGMAGN,DGMAGN,DGMAGN79,79,1177,16,9,0.367347,1.684800,0.0000,1.286379,8.318182,1.600000,24.784,0.000307,0.895517,0,0
DGCHLN,DGCHLN,DGCHLN78,78,1178,16,9,0.331950,1.214400,0.0000,2.090365,8.935262,2.600000,14.166,0.000175,0.895517,0,0
DGDIPL,DGDIPL,DGDIPL78,78,1179,16,9,0.300300,1.511100,0.0000,1.447176,7.349862,1.800000,45.129,0.000559,0.895517,0,0
DGSTRE,DGSTRE,DGSTRE79,79,1181,16,9,0.308555,1.723800,0.0000,1.366777,8.997245,1.700000,28.303,0.000350,0.895517,0,0
FDFIES,FDFIES,FDFIES78,78,1183,18,9,0.389841,0.917600,0.0000,2.251163,6.188705,2.800000,78.109,0.000967,0.895517,0,0
FDPINT,FDPINT,FDPINT76,76,1184,18,9,0.377845,1.183000,0.0000,1.768771,4.730028,2.200000,187.708,0.002324,0.895517,0,0
FDFRMO,FDFRMO,FDFRMO78,78,1187,18,9,0.345912,1.377400,0.0000,1.607973,5.812672,2.000000,338.819,0.004195,0.895517,0,0
FDMUST,FDMUST,FDMUST74,74,1190,18,9,0.361991,1.224000,0.0000,1.447176,6.190083,1.800000,304.053,0.003764,0.895517,0,0
FDGRNA,FDGRNA,FDGRNA77,77,1193,18,9,0.313105,1.465200,0.0000,1.447176,6.586777,1.800000,141.737,0.001755,0.895517,0,0
FDLTD2,FDLTD2,FDLTD279,79,1195,18,9,0.345994,1.738000,0.0000,1.125581,7.797521,1.400000,26.7,0.000331,0.895517,0,0
FDTHNB,FDTHNB,FDTHNB77,77,1197,18,9,0.341639,1.722200,0.0000,1.125581,8.716253,1.400000,215.698,0.002670,0.895517,0,0
LCVERS,LCVERS,LCVERS77,77,1198,18,9,0.352877,1.507500,1.0000,1.125581,18.957300,1.400000,13.586,0.000168,0.895517,0,0
LCCONT,LCCONT,LCCONT79,79,1199,18,9,0.342009,1.864000,1.0000,0.964784,16.657025,1.200000,60.797,0.000753,0.895517,0,0
LCMARK,LCMARK,LCMARK79,79,1200,18,9,0.346481,1.848000,1.0000,0.964784,18.968320,1.200000,56.888,0.000704,0.895517,0,0
MCBOBC,MCBOBC,MCBOBC76,76,1201,18,9,0.363036,1.190000,0.0000,1.768771,5.652893,2.200000,44.674,0.000553,0.895517,0,0
MCCAPR,MCCAPR,MCCAPR79,79,1204,18,9,0.345369,1.260000,0.0000,1.607973,6.710744,2.000000,90.85,0.001125,0.895517,0,0
MCZEPH,MCZEPH,MCZEPH78,78,1207,18,9,0.341085,1.377400,0.0000,1.607973,6.019284,2.000000,99.335,0.001230,0.895517,0,0
MCMONA,MCMONA,MCMONA77,77,1211,18,9,0.311797,1.485000,0.0000,1.447176,6.668044,1.800000,55.347,0.000685,0.895517,0,0
MCCOUG,MCCOUG,MCCOUG77,77,1213,18,9,0.346084,1.738000,0.0000,1.125581,7.608815,1.400000,125.139,0.001549,0.895517,0,0
MCMARQ,MCMARQ,MCMARQ79,79,1214,18,9,0.362665,1.653600,0.0000,1.205980,8.797521,1.500000,94.654,0.001172,0.895517,0,0
ODSTRF,ODSTRF,ODSTRF79,79,1215,19,9,0.334572,1.188000,0.0000,1.929568,5.888430,2.400000,18.611,0.000230,0.895517,0,0
ODOMEG,ODOMEG,ODOMEG79,79,1218,19,9,0.368826,1.460000,0.0000,1.447176,5.896694,1.800000,50.098,0.000620,0.895517,0,0
ODCUTL,ODCUTL,ODCUTL75,75,1220,19,9,0.373377,1.425600,0.0000,1.447176,6.939394,1.800000,113.465,0.001405,0.895517,0,0
ODDELT,ODDELT,ODDELT77,77,1226,19,9,0.329702,1.678600,0.0000,1.447176,8.556474,1.800000,223.699,0.002769,0.895517,0,0
OD98,OD98,OD9878,78,1230,19,9,0.415584,1.701700,1.0000,1.205980,12.114325,1.500000,92.075,0.001140,0.895517,0,0
ODTORN,ODTORN,ODTORN79,79,1232,19,9,0.442241,1.483200,1.0000,1.286379,14.750689,1.600000,46.845,0.000580,0.895517,0,0
PLCHAM,PLCHAM,PLCHAM79,79,1235,16,9,0.404624,0.989100,0.0000,2.733555,6.095041,3.400000,27.031,0.000335,0.895517,0,0
PLHORI,PLHORI,PLHORI78,78,1236,16,9,0.327869,1.105500,0.0000,2.009967,6.155647,2.500000,146.74,0.001817,0.895517,0,0
PLARRO,PLARRO,PLARRO76,76,1237,16,9,0.366667,1.075200,0.0000,2.251163,6.400826,2.800000,21.829,0.000270,0.895517,0,0
PLVOLA,PLVOLA,PLVOLA76,76,1239,16,9,0.321027,1.474600,0.0000,1.447176,6.203857,1.800000,167.091,0.002069,0.895517,0,0
PLSAPO,PLSAPO,PLSAPO78,78,1242,16,9,0.435685,1.232800,0.0000,2.090365,8.933884,2.600000,12.322,0.000153,0.895517,0,0
PTSUNB,PTSUNB,PTSUNB77,77,1243,19,9,0.352526,1.267000,0.0000,1.929568,6.892562,2.400000,89.107,0.001103,0.895517,0,0
PTPHOE,PTPHOE,PTPHOE77,77,1245,19,9,0.361977,1.489200,0.0000,1.366777,5.769972,1.700000,80.857,0.001001,0.895517,0,0
PTLEMA,PTLEMA,PTLEMA79,79,1247,19,9,0.378041,1.452700,0.0000,1.447176,7.071625,1.800000,114.993,0.001424,0.895517,0,0
PTFIRB,PTFIRB,PTFIRB72,72,1250,19,9,0.353086,1.452700,0.0000,1.286379,7.245179,1.600000,149.211,0.001847,0.895517,0,0
PTGRNP,PTGRNP,PTGRNP78,78,1258,19,9,0.367882,1.496500,0.0000,1.447176,7.512397,1.800000,175.573,0.002174,0.895517,0,0
AD5000,AD5000,AD500078,78,1813,7,9,0.392830,1.330000,0.0000,1.286379,13.395317,1.600000,28.276,0.000350,0.895517,0,1
ADFOX,ADFOX,ADFOX75,75,1814,7,9,0.378641,1.089900,0.0000,1.849169,8.877410,2.300000,6.151,0.000076,0.895517,0,1
BW528I,BW528I,BW528I79,79,1815,8,9,0.509036,1.292000,1.0000,1.366777,21.356749,1.700000,6.878,0.000085,0.895517,0,1
BW320I,BW320I,BW320I77,77,1816,8,9,0.434783,1.139200,0.0000,1.527575,13.409091,1.900000,23.604,0.000292,0.895517,0,1
DTB210,DTB210,DTB21079,79,1818,2,9,0.331802,1.039500,0.0000,2.170764,6.320937,2.700000,216.812,0.002684,0.895517,1,0
DTHN31,DTHN31,DTHN3179,79,1820,2,9,0.336788,1.017600,0.0000,2.170764,6.651515,2.700000,81.21,0.001005,0.895517,1,0
DTHLA5,DTHLA5,DTHLA579,79,1821,2,9,0.474752,1.071000,0.0000,1.929568,7.271350,2.400000,53.949,0.000668,0.895517,1,0
DTHLG8,DTHLG8,DTHLG879,79,1822,2,9,0.583997,1.189500,0.0000,1.607973,11.196970,2.000000,12.116,0.000150,0.895517,1,0
FT128,FT128,FT12876,76,1823,17,9,0.316062,0.979600,0.0000,1.688372,5.199725,2.100000,8.439,0.000104,0.895517,0,1
FTSTRA,FTSTRA,FTSTRA79,79,1825,17,9,0.345000,1.046500,0.0000,2.251163,6.192837,2.800000,12.285,0.000152,0.895517,0,1
FTBRAV,FTBRAV,FTBRAV78,78,1826,17,9,0.356846,1.124500,0.0000,1.849169,8.444904,2.300000,14.291,0.000177,0.895517,0,1
FTSPID,FTSPID,FTSPID75,75,1827,17,9,0.383929,1.043200,0.0000,1.607973,10.924242,2.000000,14.572,0.000180,0.895517,0,1
HDCIVI,HDCIVI,HDCIVI76,76,1828,3,9,0.322981,0.876000,0.0000,2.251163,5.026171,2.800000,155.541,0.001926,0.895517,1,0
HDACCO,HDACCO,HDACCO76,76,1831,3,9,0.308670,1.049600,0.0000,2.090365,8.767218,2.600000,157.919,0.001955,0.895517,1,0
HDPREL,HDPREL,HDPREL79,79,1832,3,9,0.341880,1.053000,0.0000,2.009967,8.877410,2.500000,39.831,0.000493,0.895517,1,0
MZSPOR,MZSPOR,MZSPOR79,79,1833,4,9,0.311284,1.148400,0.0000,2.009967,7.568871,2.500000,28.684,0.000355,0.895517,1,0
MZRTRY,MZRTRY,MZRTRY79,79,1834,4,9,0.425532,1.098500,0.0000,1.366777,9.910468,1.700000,54.853,0.000679,0.895517,1,0
MZGLC,MZGLC,MZGLC79,79,1835,4,9,0.332481,0.985600,0.0000,2.411960,5.502755,3.000000,72.601,0.000899,0.895517,1,0
MB240D,MB240D,MB240D74,74,1836,9,9,0.201299,1.337000,0.0000,2.170764,23.099174,2.700000,11.066,0.000137,0.895517,0,1
MB300D,MB300D,MB300D75,75,1837,9,9,0.227474,1.356100,0.0000,1.849169,29.610193,2.300000,8.846,0.000110,0.895517,0,1
MB280E,MB280E,MB280E77,77,1838,9,9,0.401171,1.356100,0.0000,1.125581,31.601928,1.400000,1.577,0.000020,0.895517,0,1
MB450S,MB450S,MB450S74,74,1839,9,9,0.466321,1.554000,0.0000,0.964784,46.526171,1.200000,4.162,0.000052,0.895517,0,1
PG504,PG504,PG50478,78,1841,14,9,0.290429,1.168200,0.0000,1.366777,11.074380,1.700000,1.951,0.000024,0.895517,0,1
PG504D,PG504D,PG504D77,77,1842,14,9,0.225397,1.207800,0.0000,2.251163,12.451791,2.800000,8.649,0.000107,0.895517,0,1
PS924,PS924,PS92479,79,1844,12,9,0.405290,1.139000,0.0000,1.366777,20.110193,1.700000,8.345,0.000103,0.895517,0,1
PS911S,PS911S,PS911S79,79,1845,12,9,0.742981,1.098500,0.0000,1.205980,31.625344,1.500000,3.267,0.000040,0.895517,0,1
PS928,PS928,PS92879,79,1846,12,9,0.696565,1.321300,0.0000,0.884385,45.296143,1.100000,1.555,0.000019,0.895517,0,1
RNLECA,RNLECA,RNLECA77,77,1847,24,9,0.326393,0.852000,0.0000,2.090365,5.365014,2.600000,17.732,0.000220,0.895517,0,1
SA99GL,SA99GL,SA99GL76,76,1848,11,9,0.425101,1.159100,0.0000,1.527575,9.363636,1.900000,2.818,0.000035,0.895517,0,1
SA900G,SA900G,SA900G79,79,1849,11,9,0.408922,1.259600,0.0000,1.527575,12.876033,1.900000,5.735,0.000071,0.895517,0,1
SBDL,SBDL,SBDL74,74,1850,5,9,0.316302,0.979600,0.0000,2.331561,6.307163,2.900000,10.217,0.000126,0.895517,1,0
TYCORO,TYCORO,TYCORO79,79,1852,1,9,0.283480,1.023000,0.0000,2.492359,5.858127,3.100000,257.096,0.003183,0.895517,1,0
TYCORO,TYCORO,TYCORO78,78,1854,1,9,0.355731,1.155000,0.0000,1.447176,7.877410,1.800000,36.57,0.000453,0.895517,1,0
TYCELI,TYCELI,TYCELI71,71,1855,1,9,0.362903,1.113600,0.0000,1.447176,8.125344,1.800000,146.653,0.001816,0.895517,1,0
TYCRES,TYCRES,TYCRES78,78,1856,1,9,0.383523,1.239500,1.0000,1.447176,11.403581,1.800000,11.91,0.000147,0.895517,1,0
VWBEET,VWBEET,VWBEET74,74,1857,7,9,0.223409,0.976000,0.0000,1.607973,9.366391,2.000000,10.681,0.000132,0.895517,0,1
VWSCRC,VWSCRC,VWSCRC79,79,1858,7,9,0.376059,0.998400,0.0000,1.929568,9.765840,2.400000,26.014,0.000322,0.895517,0,1
